,Description,Processor,RAM,Operating System,Storage,Display,Warranty,Price,ram_in_gb,ddr_version,processor_name,gen_type,OS,disk_drive,size_in_inches,touchscreen,company,graphic_card,SSD,HDD
917,DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3420 Notebook,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,40.64 cm (16 Inch) Touchscreen Display,,7279818.0,8,4,,0,Windows,Not Both,16.0,Yes,Dell,No,0,0
918,HP intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na1004TU Chromebook,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,103.23 cm (40.64 cm) Display,,3820180.0,8,4,,0,Windows,Not Both,10.0,No,HP,No,0,0
919,HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop,,8 GB DDR4 RAM,Windows 11 Operating System,nan,39.62 cm (15.6 Inch) Display,,10008180.0,8,4,,0,Windows,Not Both,15.6,No,HP,No,0,0
920,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop,,8 GB DDR4 RAM,Windows 11 Operating System,nan,39.62 cm (15.6 Inch) Display,,7735000.0,8,4,,0,Windows,Not Both,15.6,No,Dell,No,0,0
921,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,"15.6 inch Full HD LED Backlit Anti-glare Display, 300 Hz, 300 Nits",,9827818.0,8,4,,0,Windows,Not Both,15.6,No,HP,Yes,0,0
922,DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050Ti/120 H...,,8 GB DDR4 RAM,Prime OS Operating System,nan,39.62 cm (15.6 inch) Display,,17653818.0,8,4,,0,Windows,Not Both,15.6,No,Dell,Yes,0,0
923,HP Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Light Laptop,,8 GB DDR4 RAM,DOS Operating System,nan,39.62 cm (15.6 Inch) Display,,9553180.0,8,4,,0,DOS,Not Both,15.6,No,HP,No,0,0
924,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,,16 GB DDR5 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,6732180.0,16,5,,0,Windows,Not Both,14.0,No,Infinix,No,0,0
925,Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,,8 GB DDR5 RAM,Chrome Operating System,nan,35.56 cm (14 inch) Touchscreen Display,,11797422.0,8,5,,0,Windows,Not Both,14.0,Yes,Lenovo,Yes,0,0
926,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,17288180.0,8,4,,0,Windows,Not Both,15.6,No,Asus,No,0,0
927,HP 14s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Light Lapto...,,4 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 Inch) Display,,10918180.0,4,4,,0,Windows,Not Both,15.6,No,HP,No,0,0
928,DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,38.1 cm (15 inch) Display,,12647180.0,8,4,,0,Windows,Not Both,15.0,No,Dell,No,0,0
929,ASUS Zenbook 14X OLED Space Edition Touchscreen Intel H-Series Core i7 12th Gen - (16 GB/1 TB SSD/Wind...,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 inch) Display,,21292180.0,8,4,,0,Windows,Not Both,15.6,No,Asus,No,0,0
930,HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,33.02 cm (13 inch) Display,,10099180.0,8,4,,0,Windows,Not Both,13.0,No,HP,No,0,0
931,Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | ...,,4 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,7096180.0,4,4,,0,Windows,Not Both,15.6,No,Lenovo,No,0,0
932,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 inch) Display,,6732180.0,8,4,,0,Windows,Not Both,15.6,No,Infinix,No,0,0
933,DELL Ryzen 5 Quad Core - (8 GB/1 TB SSD/Windows 10) Inspiron3515 Laptop,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 inch) Touchscreen Display,,9553180.0,8,4,,0,Windows,Not Both,14.0,Yes,Dell,No,0,0
934,MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 Inch) Display,,29118180.0,8,4,,0,Windows,Not Both,15.6,No,MSI,Yes,0,0
935,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,,16 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,8003450.0,16,4,,0,Windows,Not Both,15.6,No,Lenovo,No,0,0
936,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,,8 GB DDR4 RAM,Windows 11 Operating System,nan,29.46 cm (11.6 Inch) Display,,17288180.0,8,4,,0,Windows,Not Both,11.6,No,Asus,No,0,0
937,ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,,16 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,20018180.0,16,4,,0,Windows,Not Both,14.0,No,Asus,No,0,0
938,ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,"Display: 14.0"" FHD WVA AG Narrow Border 250 nits",,10463180.0,8,4,,0,Windows,Not Both,14.0,No,Asus,No,0,0
939,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,,16 GB DDR5 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,3092180.0,16,5,,0,Windows,Not Both,14.0,No,Primebook,No,0,0
940,ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6...,,16 GB DDR4 RAM,Windows 10 Operating System,nan,35.56 cm (14 Inch) Touchscreen Display,,31848180.0,16,4,,0,Windows,Not Both,14.0,Yes,Asus,No,0,0
941,DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 inch) Display,,20928180.0,8,4,,0,Windows,Not Both,15.6,No,Dell,No,0,0
942,HP G8 Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 11 Home) 245 G8 Laptop,,16 GB DDR5 RAM,64 bit Windows 11 Operating System,nan,38.0 cm (14.96 Inch) Display,,5823818.0,16,5,,0,Windows,Not Both,14.0,No,HP,No,0,0
943,HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 Inch) Display,,10008180.0,8,4,,0,Windows,Not Both,15.6,No,HP,No,0,0
944,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 inch) Display,,31302180.0,8,4,,0,Windows,Not Both,15.6,No,Asus,No,0,0
945,DELL Alienware Core i9 11th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 30...,,16 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 Inch) Display,,54054000.0,16,4,,0,Windows,Not Both,15.6,No,Dell,Yes,0,0
946,Acer Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) CB314-1H Thin and Light Laptop,,8 GB DDR4 RAM,Prime OS Operating System,nan,35.56 cm (14 Inch) Display,,3820180.0,8,4,,0,Windows,Not Both,14.0,No,Acer,No,0,0
947,HP Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Light Laptop,,16 GB DDR4 RAM,Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,9553180.0,16,4,,0,Windows,Not Both,15.6,No,HP,No,0,0
948,HP Pavilion Gaming Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,34.04 cm (13.4 Inch) Touchscreen Display,,11011000.0,8,4,,0,Windows,Not Both,13.4,Yes,HP,Yes,0,0
949,ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Hom...,,16 GB DDR5 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,36399818.0,16,5,,0,Windows,Not Both,14.0,No,Asus,No,0,0
950,ASUS Ryzen 5 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521WS Laptop,,8 GB DDR3 RAM,64 bit Windows 11 Operating System,nan,40.64 cm (16 inch) Display,,9427600.0,8,3,,0,Windows,Not Both,16.0,No,Asus,No,0,0
951,HP 14s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Light Lapto...,,8 GB DDR4 RAM,Windows 11 Operating System,nan,35.56 cm (14 inch) Touchscreen Display,,10918180.0,8,4,,0,Windows,Not Both,14.0,Yes,HP,No,0,0
952,DELL 5000 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) 5577...,,4 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,12192180.0,4,4,,0,Windows,Not Both,15.6,No,Dell,Yes,0,0
953,HP Envy x360 Creator OLED Eyesafe Intel Evo Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) x360...,,16 GB DDR5 RAM,Chrome Operating System,nan,39.62 cm (15.6 inch) Display,,17106180.0,16,5,,0,Windows,Not Both,15.6,No,HP,No,0,0
954,HP Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16...,,16 GB DDR3 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 Inch) Display,,25152400.0,16,3,,0,Windows,Not Both,14.0,No,HP,Yes,0,0
955,MSI Core i5 12th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 205...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,12192180.0,8,4,,0,Windows,Not Both,15.6,No,MSI,Yes,0,0
956,ASUS Ryzen 7 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) M3504YA-LK541WS Laptop,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,40.64 cm (16 inch) Display,,12270440.0,8,4,,0,Windows,Not Both,16.0,No,Asus,No,0,0
957,ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-L...,,16 GB DDR5 RAM,Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,11282180.0,16,5,,0,Windows,Not Both,15.6,No,Asus,No,0,0
958,DELL Vostro 15 3000 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) VOS 3578 Laptop,,32 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,34.04 cm (13.4 Inch) Touchscreen Display,,8461180.0,32,4,,0,Windows,Not Both,13.4,Yes,Dell,Yes,0,0
959,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,,4 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,35.56 cm (14 inch) Display,,8003450.0,4,4,,0,Windows,Not Both,14.0,No,Lenovo,No,0,0
960,ASUS Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UP3404VAKN543WS 2 in 1 Laptop,,8 GB DDR4 RAM,Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,20464080.0,8,4,,0,Windows,Not Both,14.0,No,Asus,No,0,0
961,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 7400 Thin and Li...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,29.46 cm (11.6 Inch) Display,,16250780.0,8,4,,0,Windows,Not Both,11.6,No,Dell,Yes,0,0
962,DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,,16 GB DDR5 RAM,Windows 11 Operating System,nan,40.64 cm (16 Inch) Display,,7642180.0,16,5,,0,Windows,Not Both,16.0,No,Dell,No,0,0
963,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,,8 GB DDR4 RAM,Windows 11 Operating System,nan,33.78 cm (13.3 inch) Display,,3092180.0,8,4,,0,Windows,Not Both,13.3,No,Primebook,No,0,0
964,DELL Core i5 12th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Lig...,,16 GB DDR4 RAM,Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,11100180.0,16,4,,0,Windows,Not Both,14.0,No,Dell,No,0,0
965,ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1405ZA-KM311WS Laptop,,8 GB DDR4 RAM,DOS Operating System,nan,39.62 cm (15.6 inch) Display,,9462180.0,8,4,,0,DOS,Not Both,15.6,No,Asus,No,0,0
966,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,,16 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,40.64 cm (16 Inch) Touchscreen Display,,8060780.0,16,4,,0,Windows,Not Both,16.0,Yes,Dell,No,0,0
967,HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop,,16 GB DDR5 RAM,Windows 11 Operating System,nan,43.94 cm (17.3 Inch) Display,,10008180.0,16,5,,0,Windows,Not Both,17.3,No,HP,No,0,0
968,Acer Nitro 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,,16 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,35.56 cm (14 Inch) Display,,13648180.0,16,4,,0,Windows,Not Both,14.0,No,Acer,Yes,0,0
969,ASUS Ryzen 7 Dual Core 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) M3400QA-KM702WS Laptop,,16 GB DDR4 RAM,Windows 10 Operating System,nan,39.62 cm (15.6 Inch) Display,,12374180.0,16,4,,0,Windows,Not Both,15.6,No,Asus,No,0,0
970,ASUS Vivobook GO 14 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK323WS...,,16 GB DDR5 RAM,Prime OS Operating System,nan,39.62 cm (15.6 inch) Display,,7279818.0,16,5,,0,Windows,Not Both,15.6,No,Asus,No,0,0
971,HP Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Light Laptop,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,40.64 cm (16 inch) Display,,9553180.0,8,4,,0,Windows,Not Both,16.0,No,HP,No,0,0
972,Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,,8 GB DDR4 RAM,Windows 11 Operating System,nan,35.56 cm (14 inch) Display,,9553180.0,8,4,,0,Windows,Not Both,14.0,No,Lenovo,Yes,0,0
973,ASUS Touchscreen Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EZ311WS Laptop,,16 GB DDR5 RAM,64 bit Windows 10 Operating System,nan,35.56 cm (14 inch) Display,,8370180.0,16,5,,0,Windows,Not Both,14.0,No,Asus,No,0,0
974,DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,,16 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,18946200.0,16,4,,0,Windows,Not Both,15.6,No,Dell,No,0,0
975,HP 14s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Light Lapto...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,33.78 cm (13.3 Inch) Touchscreen Display,,10918180.0,8,4,,0,Windows,Not Both,13.3,Yes,HP,No,0,0
976,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Laptop,,4 GB DDR4 RAM,Windows 11 Operating System,nan,40.89 cm (16.1 Inch) Display,,10918180.0,4,4,,0,Windows,Not Both,16.1,No,Dell,No,0,0
977,HP Spectre x360 (2023) OLED Eyesafe Intel Evo Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) ef20...,,8 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 Inch) Display,,25114180.0,8,4,,0,Windows,Not Both,15.6,No,Spectre,No,0,0
978,ASUS VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK230T Thin and Light Lapt...,,8 GB DDR5 RAM,64 bit Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,9189180.0,8,5,,0,Windows,Not Both,15.6,No,Asus,No,0,0
979,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,,4 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 Inch) Display,,8003450.0,4,4,,0,Windows,Not Both,15.6,No,Lenovo,No,0,0
980,Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,,8 GB DDR4 RAM,Windows 11 Operating System,nan,39.62 cm (15.6 inch) Display,,15652000.0,8,4,,0,Windows,Not Both,15.6,No,Lenovo,No,0,0
981,DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop,,8 GB DDR4 RAM,64 bit Windows 10 Operating System,nan,39.62 cm (15.6 inch) Display,,10173800.0,8,4,,0,Windows,Not Both,15.6,No,Dell,No,0,0
982,Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,,16 GB DDR4 RAM,64 bit Windows 11 Operating System,nan,35.56 cm (14 inch) Touchscreen Display,,7096180.0,16,4,,0,Windows,Not Both,14.0,Yes,Infinix,No,0,0
983,HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw0204TU 2 in 1 Laptop,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,1 Year Onsite Warranty,18744180.0,8,4,Intel,10,Windows,SSD,13.3,Yes,Spectre,No,512,0
984,Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK178T Thin ...,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Limited International Hardware Warranty,10190180.0,8,4,Intel,8,Windows,SSD,14.0,No,Asus,Yes,512,0
985,Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650...,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),10372180.0,8,4,Intel,9,Windows,SSD,15.6,No,Acer,Yes,512,0
986,Asus VivoBook 14 Ryzen 5 Quad Core 2nd Gen - (8 GB/512 GB SSD/Windows 10 Home) X412DA-EK501T Thin and ...,AMD Ryzen 5 Quad Core Processor (2nd Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Limited International Hardware Warranty,7824180.0,8,4,AMD,2,Windows,SSD,14.0,No,Asus,No,512,0
987,HP 14s Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-cs3010TU Laptop,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,9644180.0,8,4,Intel,10,Windows,SSD,14.0,No,HP,No,512,0
988,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,10918180.0,8,4,Intel,10,Windows,Both,14.0,No,Asus,Yes,256,1000
989,Asus VivoBook Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,11828180.0,8,4,Intel,9,Windows,Both,15.6,No,Asus,Yes,256,1000
